학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,전인교육원,KLC1002,1,한국어 의사소통Ⅱ,3,"화,목 13:30~14:45",3,이정화,18,,,,,,O,,,,전학년,1-4학년,,구) KSC3002,KSC3002 한국사회이해를 위한 비판적 쓰기 대체.
2024 학년도,1학기,대학,전인교육원,KLC1003,1,학문공동체의 탐색Ⅰ,3,"화,목 15:00~16:15",3,이정화,0,,,,,,O,,,,1학년,1-4학년,,구) KSC2001,24년 1학기 한국어과정 수강생.
2024 학년도,1학기,대학,전인교육원,KLC1003,2,학문공동체의 탐색Ⅰ,3,"화,목 16:30~17:45",3,오문경,0,,,,,,O,,,,1학년,1-4학년,,구) KSC2001,24년 1학기 한국어과정 수강생.
2024 학년도,1학기,대학,전인교육원,KLC1003,3,학문공동체의 탐색Ⅰ,3,"화,목 15:00~16:15",3,오문경,16,,,,,,O,,,,전학년,1-4학년,,구) KSC2001,24년 1학기 한국어과정 수강생. KSC2001 한국문화이해를 위한 학문적 읽기 대체. 의무수강생 과목
2024 학년도,1학기,대학,전인교육원,KLC1003,4,학문공동체의 탐색Ⅰ,3,"수,금 13:30~14:45",3,유민애,0,,,,,,O,,,,1학년,1-4학년,,구) KSC2001,24년 1학기 한국어과정 수강생.
2024 학년도,1학기,대학,전인교육원,KLC1004,1,학문공동체의 탐색Ⅱ,3,"수,금 15:00~16:15",3,유민애,16,,,,,,O,,,,전학년,1-4학년,,구) KSC3001,KSC3001 한국사회이해를 위한 학문적 읽기 대체.
2024 학년도,1학기,대학,전인교육원,KLC1005,1,K-Culture 프로젝트Ⅰ,2,월 13:30~14:45 / 금 09:00~10:15,3,"고영정, 황경화",0,,,,,,O,,,,1학년,1-4학년,,,24년 1학기 한국어과정 수강생 한국문화체험수업/2024년신입생대상
2024 학년도,1학기,대학,전인교육원,KLC1005,2,K-Culture 프로젝트Ⅰ,2,월 15:00~16:15 / 금 10:30~11:45,3,"고영정, 황경화",0,,,,,,O,,,,1학년,1-4학년,,,24년 1학기 한국어과정 수강생 한국문화체험수업/2024년신입생대상
2024 학년도,1학기,대학,전인교육원,KLC1007,1,글로벌상호멘토링Ⅰ,1,수 15:00~16:40,2,노지혜,0,,,,,,O,,,,1학년,1-4학년,,,"한국어트랙 대상 국제학생 멘티, 한국학생 멘토로 소그룹 활동 수행/2024년신입생대상"
2024 학년도,1학기,대학,전인교육원,KLC1007,2,글로벌상호멘토링Ⅰ,1,금 15:00~16:40,2,노지혜,0,,,,,,O,,,,1학년,1-4학년,,,"한국어트랙 대상 국제학생 멘티, 한국학생 멘토로 소그룹 활동 수행/2024년신입생대상"
2024 학년도,1학기,대학,전인교육원,KLC1007,3,글로벌상호멘토링Ⅰ,1,금 15:00~16:40,2,조혜연,0,O,,,,,O,,,,"1,2학년",1-4학년,,,"영어트랙 대상. 국제학생 멘티, 한국학생 멘토로 소그룹 활동 수행"
2024 학년도,1학기,대학,전인교육원,KLC1014,1,미디어와 한국어 기초,3,월 13:30~16:15,3,Zhao Xin,20,,,,,,O,,,,전학년,1-4학년,,구) KSC3004,KSC3004 한국사회이해를 위한 논리적 말하기 대체.
2024 학년도,1학기,대학,전인교육원,KLC1016,1,한국어 독서와 토론,3,"화,목 13:30~14:45",3,,10,,,,,,O,,,,전학년,1-4학년,,구) KSC4006,KSC4006 한국정치의이해 대체.
2024 학년도,1학기,대학,전인교육원,KLC1017,1,한국어 발음 특강,3,"화,목 13:30~14:45",3,유원호,21,,,,,,O,,,,전학년,1-4학년,,구) KSC2004,KSC2004 한국문화이해를 위한 논리적 말하기 대체.
2024 학년도,1학기,대학,전인교육원,KLC1018,1,한국어 프레젠테이션 연습,3,"수,금 15:00~16:15",3,박민신,25,,,,,,O,,,,전학년,1-4학년,,구) KSC2003,KSC2003 한국문화이해를 위한 전략적 듣기 대체. 의무수강 과목
2024 학년도,1학기,대학,전인교육원,KLC1019,1,한국어작문연습,3,"수,금 13:30~14:45",3,노지혜,25,,,,,,O,,,,전학년,1-4학년,,구) KSC2002,KSC2002 한국문화이해를 위한 비판적 쓰기 대체
2024 학년도,1학기,대학,전인교육원,LAU4006,1,문학과판타지,3,"화,목 10:30~11:45",3,이소연,50,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LAU4014,1,한국미술의역사와감상,3,"월,수 12:00~13:15",3,강희정,46,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LAU4015,1,서양미술의역사와감상,3,,,김숙영,10,,,O,O,,,,,,,1-4학년,,,CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,LAU4021,1,서양음악의역사와감상,3,금 10:30~13:15,3,신혜승,60,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LAU4023,1,문학예술의심리학,3,월 13:30~16:15,3,김혜미,9,,,,,,,,,,전학년,1-4학년,,(구)예술과자아성장,
2024 학년도,1학기,대학,전인교육원,LAU4029,1,세계음악과문화의이해,3,월 13:30~16:15,3,양인정,26,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LAU4032,1,뮤지컬의이해,3,,,김효경,8,,,O,O,,,,,,,1-4학년,,,CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,LAU4045,1,치유서사창작론,3,"화,목 12:00~13:15",3,김혜미,19,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LAU4056,1,"K-Art,from Tradition to Contemporary Art",3,"수,금 09:00~10:15",3,장수민,23,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LCS2001,1,독일언어와문화I,3,"월,수 16:30~17:45",3,이민수,5,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,LCS2001,2,독일언어와문화I,3,"화,목 12:00~13:15",3,조한렬,5,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,LCS2001,3,독일언어와문화I,3,"화,목 15:00~16:15",3,조한렬,5,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,LCS2001,4,독일언어와문화I,3,"화,목 16:30~17:45",3,허정화,5,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,LCS2001,5,독일언어와문화I,3,"수,금 15:00~16:15",3,전상집,5,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,LCS2002,1,독일언어와문화II,3,"화,목 13:30~14:45",3,허정화,5,,,,,,,,,,전학년,1-2학년,,독일문화기행(LCU4057)의 대체과목으로 독문전공과목은 아님.,
2024 학년도,1학기,대학,전인교육원,LCS2003,1,프랑스언어와문화I,3,"월,수 10:30~11:45",3,전재연,5,,,,,,,,,,"1,2,3학년",1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2003,2,프랑스언어와문화I,3,"화,목 12:00~13:15",3,임애리,11,,,,,,,,,,"1,2,3학년",1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2003,3,프랑스언어와문화I,3,"화,목 13:30~14:45",3,임애리,10,,,,,,,,,,"1,2,3학년",1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2003,4,프랑스언어와문화I,3,"월,수 12:00~13:15",3,김이정,12,,,,,,,,,,"1,2,3학년",1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2003,5,프랑스언어와문화I,3,"수,금 13:30~14:45",3,유가연,6,,,,,,,,,,"1,2,3학년",1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2003,6,프랑스언어와문화I,3,"수,금 15:00~16:15",3,유가연,5,,,,,,,,,,"1,2,3학년",1학년,,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과)","전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2004,1,프랑스언어와문화II,3,"월,수 12:00~13:15",3,전재연,15,,,,,,,,,,"1,2,3학년",1학년,,전분반초급자전용/프랑스문화기행(LCU4048)의 대체과목,"전분반초급자전용(비초보자:별도시험응시,수강시불이익부과"
2024 학년도,1학기,대학,전인교육원,LCS2005,1,중국언어와문화I,3,"월,수 10:30~11:45",3,YANG LIU,3,,,,,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2024 학년도,1학기,대학,전인교육원,LCS2005,2,중국언어와문화I,3,"월,수 12:00~13:15",3,박지영,18,,,,,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2024 학년도,1학기,대학,전인교육원,LCS2005,3,중국언어와문화I,3,"화,목 09:00~10:15",3,이경하,1,,,,,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2024 학년도,1학기,대학,전인교육원,LCS2005,4,중국언어와문화I,3,"화,목 13:30~14:45",3,문영희,18,,,,,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2024 학년도,1학기,대학,전인교육원,LCS2006,1,중국언어와문화II,3,"수,금 15:00~16:15",3,이슬기,16,,,,,,,,,,전학년,1학년,,"원어민,특기자 수강불가/중국고대문학산책(LCU4051)의 대체과목/오늘의중국(LCU4049)의 대체과목","원어민,특기자 수강불가(수강 시 불이익부과)"
2024 학년도,1학기,대학,전인교육원,LCS2007,1,일본언어와문화I,3,"화,목 15:00~16:15",3,최은희,3,,,,,,O,,,,전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,수강생 제한 30명 이하 준수
2024 학년도,1학기,대학,전인교육원,LCS2007,2,일본언어와문화I,3,"화,목 10:30~11:45",3,허지은,20,,,,,,,,,,전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2024 학년도,1학기,대학,전인교육원,LCS2007,3,일본언어와문화I,3,"수,금 13:30~14:45",3,김수경,20,,,,,,,,,,전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2024 학년도,1학기,대학,전인교육원,LCS2007,4,일본언어와문화I,3,"월,수 12:00~13:15",3,김선희,20,,,,,,,,,,전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2024 학년도,1학기,대학,전인교육원,LCS2007,5,일본언어와문화I,3,"월,수 16:30~17:45",3,김선희,20,,,,,,,,,,전학년,1-4학년,,초급일본어I(LCU4053)의 대체과목,
2024 학년도,1학기,대학,전인교육원,LCS2008,1,일본언어와문화II,3,"화,목 16:30~17:45",3,최은희,20,,,,,,,,,,전학년,1-4학년,,초급일본어II(LCU4054)의 대체과목,수강생 제한 30명 이하 준수
2024 학년도,1학기,대학,전인교육원,LCU4004,1,영어쓰기를통한비판적사고,3,"화,목 13:30~14:45",3,"Barnard,Stephen John",18,O,,,,,,,,,전학년,2-4학년,,"구)중급영어작문,모든 계열, 전학년 수강가능","수강 대상 전학년, 권장 학년 2-4학년(로욜라국제대학은 1-4학년), 모든 계열 수강 가능"
2024 학년도,1학기,대학,전인교육원,LCU4005,1,정보매체를통한영어,3,"월,수 10:30~11:45",3,"Bailey, Andrew",26,O,,,,,,,,,"2,3,4학년",2-4학년,,"구)인터넷을통한영어연습,모든 계열, 전학년 수강가능","수강 대상 2,3,4학년, 권장 학년 2-4학년, 모든 계열 수강 가능"
2024 학년도,1학기,대학,전인교육원,LCU4035,1,초급러시아어,3,금 10:30~13:15,3,서승현,25,,,,,,,,,,전학년,1-4학년,,,"초급자 전용(원어민, 특기자 수강 시 불이익 부과)"
2024 학년도,1학기,대학,전인교육원,LCU4105,1,초급아랍어,3,"화,목 12:00~13:15",3,김재희,35,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LCU4106,1,현대중동이해,3,"월,수 10:30~11:45",3,성일광,17,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LCU4107,1,튜터링을통한글쓰기능력신장,2,"화,목 13:30~14:45",3,곽상순,40,,,,,,,,,,"2,3,4학년",2-4학년,,성적평가:S/U,"성적평가:S/U, 2-4학년"
2024 학년도,1학기,대학,전인교육원,LCU4107,2,튜터링을통한글쓰기능력신장,2,"화,목 15:00~16:15",3,곽상순,39,,,,,,,,,,"2,3,4학년",2-4학년,,성적평가:S/U,"성적평가:S/U, 2-4학년"
2024 학년도,1학기,대학,전인교육원,LCU4117,1,한국어말하기,3,"화,목 15:00~16:15",3,,18,,,,,,O,,,,전학년,1-4학년,,구) KSC3003,KSC3003 한국사회이해를 위한 전략적 듣기 대체
2024 학년도,1학기,대학,전인교육원,LCU4118,1,K-pop and Cultural Studies,3,"화,목 10:30~11:45",3,방희경,0,O,,O,,,,,,,전학년,1-4학년,,국제처 특별수강생 전용 교과목,"특별수강생, 교환학생, 외국 국적의 본교 유학생 대상 강의"
2024 학년도,1학기,대학,전인교육원,LCU4119,1,Korean Language&Culture-Beginner,3,"월,수 16:30~17:45",3,신승혜,0,O,,O,,,,,,,전학년,1-4학년,,국제처 특별수강생 전용 교과목,"특별수강생, 교환학생, 외국 국적의 본교 유학생 대상 강의"
2024 학년도,1학기,대학,전인교육원,LCU4120,1,4차산업혁명시대의 디지털 글쓰기,3,"수,금 13:30~14:45",3,김태원,15,,,,,,,,,,전학년,1-4학년,,성적평가 S/U,
2024 학년도,1학기,대학,전인교육원,LCU4120,2,4차산업혁명시대의 디지털 글쓰기,3,"수,금 13:30~14:45",3,김태원,15,,,,,,,,,,전학년,1-4학년,,성적평가 S/U,
2024 학년도,1학기,대학,전인교육원,LCU4120,3,4차산업혁명시대의 디지털 글쓰기,3,"수,금 13:30~14:45",3,김태원,15,,,,,,,,,,전학년,1-4학년,,성적평가 S/U,
2024 학년도,1학기,대학,전인교육원,LCU4120,4,4차산업혁명시대의 디지털 글쓰기,3,"수,금 13:30~14:45",3,김태원,15,,,,,,,,,,전학년,1-4학년,,성적평가 S/U,
2024 학년도,1학기,대학,전인교육원,LCU4120,5,4차산업혁명시대의 디지털 글쓰기,3,"수,금 13:30~14:45",3,김태원,14,,,,,,,,,,전학년,1-4학년,,성적평가 S/U,
2024 학년도,1학기,대학,전인교육원,LED3010,1,발표와토론,3,"수,금 13:30~14:45",3,허재홍,12,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LED3015,1,자기브랜드리더십,3,금 10:30~13:15,3,윤덕수,5,,,,,,,,,,1학년,1-4학년,,리더십과의사소통(LED3006)의 대체과목,
2024 학년도,1학기,대학,전인교육원,LLA1001,1,Introduction to Korean Culture,3,"수,금 15:00~16:15",3,,0,O,,,,,,,,,4학년,1-4학년,,,공통필수_한국문화영역
2024 학년도,1학기,대학,전인교육원,LLA1020,1,Global History,3,"월,수 12:00~13:15",3,현시내,19,O,,,,,O,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,LLA1021,1,Understanding Euro MENA,3,"월,수 12:00~13:15",3,박현도,2,O,,,,,O,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ROT4002,1,안전및조직관리사례연구,3,"화,목 07:30~10:20",5,,3,,,O,,,,,,,3학년,3학년,,,[대면수업] 수강대상: 학군사관후보생
2024 학년도,1학기,대학,전인교육원,ROT4004,1,조직리더십사례연구,3,"화,목 07:30~10:20",5,,5,,,O,,,,,,,4학년,4학년,,,[대면수업] 수강대상: 학군사관후보생
2024 학년도,1학기,대학,전인교육원,SHS2001,1,현대사회의이해,3,,,민병교,30,,,O,O,,,,,,,1-2학년,,,CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,SHS2001,2,현대사회의이해,3,"화,목 13:30~14:45",3,이재혁,34,,,,,,,,,,전학년,1-2학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2002,1,한국과세계,3,"수,금 09:00~10:15",3,서복경,35,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2002,2,한국과세계,3,"화,목 15:00~16:15",3,이지호,27,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2002,3,한국과세계(중국어강의),3,월 13:30~16:15,3,신은영,9,,O,,,,O,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2002,4,한국과세계,3,"화,목 10:30~11:45",3,한영빈,36,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2002,5,한국과세계,3,"월,수 10:30~11:45",3,오세제,26,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2003,1,커뮤니케이션과사회,3,"월,수 16:30~17:45",3,신의경,33,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2005,1,법과지식재산,3,,,안재형,14,,,O,O,,,,,,,1-2학년,,"(구)법과공학, 법과지식산업",CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,SHS2005,2,법과지식재산,3,"월,수 10:30~11:45",3,권세진,41,,,,,,,,,,전학년,1-2학년,,"(구)법과공학, 법과지식산업",
2024 학년도,1학기,대학,전인교육원,SHS2005,3,법과지식재산,3,"월,수 12:00~13:15",3,권세진,65,,,,,,,,,,전학년,1-2학년,,"(구)법과공학, 법과지식산업",
2024 학년도,1학기,대학,전인교육원,SHS2005,4,법과지식재산,3,"화,목 13:30~14:45",3,강기봉,52,,,,,,,,,,전학년,1-2학년,,"(구)법과공학, 법과지식산업",
2024 학년도,1학기,대학,전인교육원,SHS2005,5,법과지식재산,3,"화,목 15:00~16:15",3,강기봉,47,,,,,,,,,,전학년,1-2학년,,"(구)법과공학, 법과지식산업",
2024 학년도,1학기,대학,전인교육원,SHS2007,1,생활속의심리학,3,,,강재연,15,,,O,O,,,,,,,1-4학년,,,CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,SHS2007,2,생활속의심리학,3,"월,수 10:30~11:45",3,김하정,50,,,,,,,,,,전학년,1-4학년,,,"일반심리학, 심리학개론을 수강한 학생과 심리학과 전공생은 가급적 수강하지 않길 바랍니다."
2024 학년도,1학기,대학,전인교육원,SHS2007,3,생활속의심리학,3,"화,목 10:30~11:45",3,,50,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHS2009,1,한류와 미디어,3,"화,목 09:00~10:15",3,박상준,18,,,,,,O,,,,전학년,1-4학년,,구) KSC4003,KSC4003 한류와문화산업 대체
2024 학년도,1학기,대학,전인교육원,SHU4001,1,북한의이해와통일후한국,3,"화,목 10:30~11:45",3,정영철,74,,,,,,,,,,전학년,1-4학년,,구 통일과민족의미래의 대체과목/북한의이해(SHU4002)의 대체과목,
2024 학년도,1학기,대학,전인교육원,SHU4007,1,국제이해교육,3,"월,수 16:30~17:45",3,배기현,9,,,,,,,,,,전학년,1-4학년,,세계화의이해(SHU4008)의 대체과목,
2024 학년도,1학기,대학,전인교육원,SHU4010,1,동남아시아전통사회의이해,3,"화,목 15:00~16:15",3,김종호,43,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4016,1,현대사회와복지국가,3,"월,수 16:30~17:45",3,김진욱,51,,,,,,,,,,전학년,1-4학년,,구) SHS2004,
2024 학년도,1학기,대학,전인교육원,SHU4024,1,결혼준비특강,3,"월,수 10:30~11:45",3,김영희,70,,,,,,,,,,"2,3,4학년",1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4028,1,인문지리,3,"화,목 15:00~16:15",3,김소연,26,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4050,1,국제개발협력의이해,3,"화,목 13:30~14:45",3,한재광,30,,,,,,,,,,전학년,1-4학년,,과목평가:S/U,
2024 학년도,1학기,대학,전인교육원,SHU4052,1,세계대전의이해,3,,,정병주,4,,,O,O,,,,,,,1-4학년,,현대세계와전쟁(SHU4049)의 대체과목/문명의충돌(SHU4012)의 대체과목,CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,SHU4057,1,공감의시대,2,화 10:30~12:20,2,김상용,30,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4063,1,4차산업혁명과기업가정신,2,수 16:30~18:10,2,홍철기,168,,,,,,,,,,전학년,1-4학년,,"평가:S/U, 구)인간과기업가정신",
2024 학년도,1학기,대학,전인교육원,SHU4068,1,한중정치사회의이해(중국어)(중국어강의),3,월 13:30~16:15,3,장윤미,0,,O,O,,,O,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4074,1,기후변화와사회정의,3,월 13:30~16:15,3,채진해,1,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4076,1,직장생활과법,3,"화,목 15:00~16:15",3,심재진,55,,,,,,,,,,전학년,1-4학년,,,공공인재연계전공 '노동법'(PUB3022) 수업 수강자는 수강신청 불가. / 전학년 (1~4학년)
2024 학년도,1학기,대학,전인교육원,SHU4077,1,인간과 인권Ⅰ,2,금 10:30~12:20,2,이상복,50,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4080,1,K-문화와 미디어,3,월 13:30~16:15,3,최은진,29,O,,,,,O,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4081,1,법과 금융,3,"월,수 10:30~11:45",3,이상복,50,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4082,1,현대사회와 민주주의,3,"화,목 16:30~17:45",3,조영호,21,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,SHU4083,1,창업기회탐색,1,목 15:00~16:15,1.5,홍철기,26,,,,,,,,,,"2,3,4학년",2-4학년,,,
2024 학년도,1학기,대학,전인교육원,STS2001,1,자연과인간,3,"수,금 09:00~10:15",3,이덕환,50,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(불가능)","자연과학부,공학부 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2002,1,생명과환경,3,"월,수 12:00~13:15",3,김종찬,37,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(불가능)","자연과학부,공학부 수강불가/STU4006 자연재해와우리사회 대체과목",*자연과학대학/공학대학 수강불가
2024 학년도,1학기,대학,전인교육원,STS2002,2,생명과환경,3,"수,금 16:30~17:45",3,한징택,27,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(불가능)","자연과학부,공학부 수강불가/STU4006 자연재해와우리사회 대체과목",*자연과학대학/공학대학 수강불가
2024 학년도,1학기,대학,전인교육원,STS2002,3,생명과환경,3,"화,목 13:30~14:45",3,"Lee, Hosuk Sean",33,O,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(불가능)","자연과학부,공학부 수강불가/STU4006 자연재해와우리사회 대체과목",*자연과학대학/공학대학 수강불가
2024 학년도,1학기,대학,전인교육원,STS2002,4,생명과환경,3,"수,금 13:30~14:45",3,한징택,31,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(불가능)","자연과학부,공학부 수강불가/STU4006 자연재해와우리사회 대체과목",*자연과학대학/공학대학 수강불가
2024 학년도,1학기,대학,전인교육원,STS2004,1,대학수학,3,"화,목 13:30~14:45",3,김지현,20,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,2,대학수학,3,"화,목 09:00~10:15",3,안소영,18,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,3,대학수학,3,"수,금 15:00~16:15",3,김현정,18,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,4,대학수학,3,"월,수 10:30~11:45",3,한상현,20,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,5,대학수학,3,"화,목 16:30~17:45",3,김지현,17,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,6,대학수학,3,"화,목 15:00~16:15",3,안일주,18,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,7,대학수학,3,"수,금 13:30~14:45",3,김순영,19,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,8,대학수학,3,"월,수 12:00~13:15",3,유지현,19,,,,,,,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",
2024 학년도,1학기,대학,전인교육원,STS2004,9,대학수학,3,"월,수 16:30~17:45",3,김순영,18,,,,,,O,,,,전학년,1학년,"자연과학대학,공과대학(1전공 불가능)","자연과학대학,공과대학 1전공자 수강불가",국제학생(외국국적)전용반
2024 학년도,1학기,대학,전인교육원,STS2005,1,미적분학I,3,"화,목 10:30~11:45",3,김종수,0,,,,,,,,,,전학년,1학년,수학과(가능),,수학전공(가능)
2024 학년도,1학기,대학,전인교육원,STS2005,2,미적분학I,3,"월,수 12:00~13:15",3,박준용,9,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,3,미적분학I,3,"화,목 13:30~14:45",3,최미란,11,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,4,미적분학I,3,"화,목 12:00~13:15",3,조상현,20,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,5,미적분학I,3,"수,금 13:30~14:45",3,이영록,19,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,6,미적분학I,3,"화,목 15:00~16:15",3,남영우,12,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,7,미적분학I,3,"화,목 10:30~11:45",3,안소영,20,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,8,미적분학I,3,"월,수 16:30~17:45",3,유지현,13,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,9,미적분학I,3,"월,수 12:00~13:15",3,조성희,11,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,10,미적분학I,3,"월,수 16:30~17:45",3,조성희,3,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,전인교육원,STS2005,11,미적분학I,3,"수,금 09:00~10:15",3,한상현,11,,,,,,,,,,전학년,1학년,,,
